,id,grounding,generated_text,label
155,156,"Mohammad Shafiq ( variants : Mohammed , Muhammad , Shafik , Shafeek , Shafeeq , Shafique , Shafic , Chafic ) can refer to","Mohammad Shafiq ( variants : Mohammed , Muhammad , Shafik , Shafeek , Shafeeq , Shafique , Shafic , Chafic ) may refer to",1
156,157,"`` T '' is similar to a matrix whose canonical entries are on the superdiagonal , by the Jordan only non-zero form .",`` T '' is similar to a matrix whose canonical entries are on the superdiagonal form of the Jordan non-zero .,1
157,158,"Although interchangeable , the body pieces on the 2 cars are not similar .","Although similar , the body parts are not interchangeable on the 2 cars .",0
158,159,Fanwood is located in the 22nd Congressional District and is part of the 12th New Jersey Legislative District .,Fanwood is located in the 22nd Congressional District and is part of New Jersey 's 12th state legislative district .,1
159,160,It originated in the eastern half of the counties of Norfolk and Suffolk and is also represented in Essex and Hertfordshire .,"It outcrops in the eastern half of the counties of Norfolk and Suffolk , and is also represented in Essex and Hertfordshire .",0
160,161,"He died in Milwaukee , Wisconsin , where on 5 May 1903 he retired .","He retired in Milwaukee , Wisconsin , where he died on May 5 , 1903 .",0
161,162,"Its leaves are shaped alternately along the branches and have lance-arranged , egg-shaped or almost circular and are a stalk long .","Its leaves are arranged alternately along the branches and are lance-shaped , egg-shaped or almost circular and have a long stem .",0
162,163,This expanded the area of conflict between Massachusetts and the province of Rhode Island .,This widened the area of conflict between Rhode Island and the province of Massachusetts .,0
163,164,"Slough High School was a girls selective grammar school in Berkshire , now Slough , Buckinghamshire .","Slough High School was a selective girls ' grammar school in Slough , Buckinghamshire , now Berkshire .",0
164,165,"After Independence , the institution was sanctioned by the new government and gained its current name .","After independence , the institution was sanctioned by the current government and received its new name .",0
165,166,The river Geamărtălui is a tributary of the Breaza River in Romania .,The River Breaza is a tributary of the River Geamărtălui in Romania .,0
166,167,"It is close to Lough Corrib , on the N59 road to Oughterard and Clifden , in Connemara .","It is near Oughterard and Clifden , on the N59 road to Lough Corrib , in Connemara .",0
167,168,The manuscript was added to the list of manuscripts of the New Testament by Caspar René Gregory ( 278 ) and Frederick Henry Ambrose Scrivener ( Number 329 ) .,The manuscript was added to the list of New Testament manuscripts by Frederick Henry Ambrose Scrivener ( 278 ) and Caspar René Gregory ( number 329 ) .,0
168,169,"While the exclusion of black players was not a written rule , no African-American had played in the National Football League since 1933 .","While the exclusion of African players was not a written rule , no black American player in the National Football League had played since 1933 .",0
169,170,Muawiyah came to power after the death of Ali and established a dynasty .,"After the death of Muawiyah , Ali came to power and founded a dynasty .",0
170,171,"He was appointed Prosecutor for Seneca County in 1824 , for Williams County in 1826 , and Sandusky County in 1827 .","He was appointed prosecuting attorney for Williams County in 1824 , for Seneca County in 1826 and for Sandusky County in 1827 .",0
171,172,"A UK tour started in May 1983 , featuring additional guitarist Robin George for live performances .","In May 1983 , a UK tour with the live guitarist Robin George started for additional performances .",0
172,173,"`` Hymenaea stiginocarpa '' occurs in northern , central , and eastern Brazil and in Paraguay .","`` Hymenaea stiginocarpa '' comes in northern , central and eastern Paraguay and in Brazil .",0
173,174,"ACVM is headquartered in Edinburgh and has offices in Glasgow , Aberdeen , Newcastle , Manchester and Milton Keynes .","ACVM is based in Glasgow and has subsidiaries in Edinburgh , Aberdeen , Newcastle , Manchester and Milton Keynes .",0
174,175,"To create the map for Hoth , the designers received as much source material as possible from `` The Empire beats back '' to develop an authentic reproduction .","To develop the map for Hoth , the designers obtained as much source material from `` The Empire Strikes Back '' as possible so to create an authentic reproduction .",0
175,176,"In 1994 , Rodrigo Leão left the band to start a solo career , being replaced by Carlos Maria Trindade ( keyboard synthesizer ) .","In 1994 , Rodrigo Leão left the band to start a solo career , replaced by Carlos Maria Trindade ( keyboard synthesizer ) .",1
176,177,Note also that `` not NFL '' implies only that algorithms are inequivalent overall by `` some '' measure of performance .,Note also that `` not NFL '' only implies that algorithms are inequivalent by `` some '' performance dimensions overall .,1
177,178,Ned Lambton and McEwen divorced in 1995 . She has since married the musician Jools Holland .,"Ned Lambton and McEwen divorced in 1995 , and since then she has married the musician Jools Holland .",1
178,179,"In 1977 , Rob Taylor travelled with Barber to Scotland and Norway to climb waterfalls .","In 1977 , Rob Taylor traveled to Scotland and Norway with Barber to climb waterfalls .",1
179,180,"Cordell Crockett played the bass on 5 songs , with Ugly Kid Joe bassist Nathan Slade playing bass on the rest .","Nathan Slade played the bass on five songs , with Ugly Kid Joe Bassist Cordell Crockett on the rest bass .",0
180,181,It then crosses over the Washita River arm of Lake Texoma .,It then crosses the Washita River arm of Lake Texoma .,1
181,182,"In 1933 Cattell wrote that , of all the Nordic races , `` the European race was the most evolved in intelligence and stability of temperament '' .","In 1933 , Cattell wrote that of all the Nordic races , `` the European race in intelligence and stability of temperament was most developed '' .",1
182,183,"Frederick Brown was President of the Council , Henry Wrixon was chairman of the committees .",Henry Wrixon was President of the Council ; Frederick Brown was Chairman of Committees .,0
183,184,It is shorter and much lighter in length -- a necessary design parameter given its placement in the compact cars .,It is lighter and much shorter in length -- a necessary design parameter considering its placement in compact cars .,0
184,185,"Podkriváň is a village and municipality in the region Banská Bystrica , in the district of Detva in Central Slovakia .","Podkriváň is a village and municipality in Banská Bystrica Region , in the Detva District of central Slovakia .",1
185,186,The Russian cavalry withdrew behind the main line and exposed the French to the artillery fire from Russian batteries .,"The Russian cavalry withdrew behind the main line , exposing the French to artillery fire from the Russian batteries .",1
186,187,"Like many ethnic communities in Uganda , including the Langi , Acholi , and Luo , the Alur do not practice the ritual circumcision of males as initiation .","Like many ethnic communities in Uganda , including the Langi , Acholi , and Alur , the Luo do not practice the ritual circumcision of men as initiative .",0
187,188,"In 1993 , when Peter Joseph Whelihan opened his second restaurant in Allentown , he changed the name to P. J. Whelihan 's to honor his grandfather .","When Platzer opened his second restaurant in Allentown in 1993 , he changed the name to P. J. Whelihan 's to honor his grandfather , Peter Joseph Whelihan .",0
188,189,"In 2016 , `` Forbes '' ranked California Maritime Academy as the 95th best university in the nation and 516th in the West .","In 2016 , `` Forbes '' California Maritime Academy ranks as the 95th best university in the nation and 516th in the west .",1
189,190,"Callum O 'brien ( born November 4 , 1982 in Cambridge , New Zealand ) is a professional squash player .",Callum O'brien ( born 4 November 1982 in Cambridge ) is a New Zealand professional squash player .,1
190,191,"In 2008 , Folayan won the Precious Award for `` Inspiring Leader within the Workplace '' .","In 2008 , Folayan won an Inspiring Award for the `` Precious Leader within the Workplace '' .",0
